"","Entry","X2","X","Entry.name","Status","Protein.names","Gene.names","Organism","Length","Tissue.specificity","Induction","Developmental.stage"
"55","O75376","lcl|NW_011934558.1_cds_XP_011426352.1_77",114,"NCOR1_HUMAN","reviewed","Nuclear receptor corepressor 1 (N-CoR) (N-CoR1)","NCOR1 KIAA1047","Homo sapiens (Human)",2440,"","",""
"56","O75376","lcl|NW_011934558.1_cds_XP_011426189.1_79",114,"NCOR1_HUMAN","reviewed","Nuclear receptor corepressor 1 (N-CoR) (N-CoR1)","NCOR1 KIAA1047","Homo sapiens (Human)",2440,"","",""
"57","O75376","lcl|NW_011934558.1_cds_XP_011426269.1_78",114,"NCOR1_HUMAN","reviewed","Nuclear receptor corepressor 1 (N-CoR) (N-CoR1)","NCOR1 KIAA1047","Homo sapiens (Human)",2440,"","",""
"58","O75376","lcl|NW_011934558.1_cds_XP_011426653.1_80",114,"NCOR1_HUMAN","reviewed","Nuclear receptor corepressor 1 (N-CoR) (N-CoR1)","NCOR1 KIAA1047","Homo sapiens (Human)",2440,"","",""
"59","O75376","lcl|NW_011934558.1_cds_XP_011426653.1_80",114,"NCOR1_HUMAN","reviewed","Nuclear receptor corepressor 1 (N-CoR) (N-CoR1)","NCOR1 KIAA1047","Homo sapiens (Human)",2440,"","",""
"60","O75382","lcl|NW_011934603.1_cds_XP_011449667.1_274",97,"TRIM3_HUMAN","reviewed","Tripartite motif-containing protein 3 (Brain-expressed RING finger protein) (RING finger protein 22) (RING finger protein 97)","TRIM3 BERP RNF22 RNF97","Homo sapiens (Human)",744,"TISSUE SPECIFICITY: Expressed in brain, heart, uterus and testis.","",""
"61","O76902","lcl|NW_011934594.1_cds_XP_011443864.1_221",84,"PKHF1_DROME","reviewed","Pleckstrin homology domain-containing family F member 1 homolog (PH domain-containing family F member 1 homolog) (Protein rush hour)","rush EG:80H7.5 CG14782","Drosophila melanogaster (Fruit fly)",316,"TISSUE SPECIFICITY: In ovaries, expressed both in the germ line cells and in the overlying somatic follicular epithelium. {ECO:0000269|PubMed:22160599}.","",""
"62","O77622","lcl|NW_011934558.1_cds_XP_011426919.1_83",119,"TCPZ_RABIT","reviewed","T-complex protein 1 subunit zeta (TCP-1-zeta) (CCT-zeta)","CCT6","Oryctolagus cuniculus (Rabbit)",531,"","",""
"63","O88281","lcl|NW_011934559.1_cds_XP_019923135.1_93",140,"MEGF6_RAT","reviewed","Multiple epidermal growth factor-like domains protein 6 (Multiple EGF-like domains protein 6) (Epidermal growth factor-like protein 3) (EGF-like protein 3)","Megf6 Egfl3","Rattus norvegicus (Rat)",1574,"TISSUE SPECIFICITY: Expressed in lung. {ECO:0000269|PubMed:9693030}.","",""
"64","O88281","lcl|NW_011934559.1_cds_XP_019923135.1_93",140,"MEGF6_RAT","reviewed","Multiple epidermal growth factor-like domains protein 6 (Multiple EGF-like domains protein 6) (Epidermal growth factor-like protein 3) (EGF-like protein 3)","Megf6 Egfl3","Rattus norvegicus (Rat)",1574,"TISSUE SPECIFICITY: Expressed in lung. {ECO:0000269|PubMed:9693030}.","",""
"65","O95714","lcl|NW_011934570.1_cds_XP_011432341.1_127",156,"HERC2_HUMAN","reviewed","E3 ubiquitin-protein ligase HERC2 (EC 2.3.2.26) (HECT domain and RCC1-like domain-containing protein 2) (HECT-type E3 ubiquitin transferase HERC2)","HERC2","Homo sapiens (Human)",4834,"","",""
"66","O96007","lcl|NW_011934501.1_cds_XP_011434216.1_2",4,"MOC2B_HUMAN","reviewed","Molybdopterin synthase catalytic subunit (EC 2.8.1.12) (MOCO1-B) (Molybdenum cofactor synthesis protein 2 large subunit) (Molybdenum cofactor synthesis protein 2B) (MOCS2B) (Molybdopterin-synthase large subunit) (MPT synthase large subunit)","MOCS2 MCBPE MOCO1","Homo sapiens (Human)",188,"TISSUE SPECIFICITY: Highest levels are found in heart and skeletal muscle. Lower levels are present in brain, kidney and pancreas. Very low levels are found in lung and peripheral blood leukocytes. {ECO:0000269|PubMed:10053003}.","",""
"67","O96007","lcl|NW_011934501.1_cds_XP_011426503.1_1",4,"MOC2B_HUMAN","reviewed","Molybdopterin synthase catalytic subunit (EC 2.8.1.12) (MOCO1-B) (Molybdenum cofactor synthesis protein 2 large subunit) (Molybdenum cofactor synthesis protein 2B) (MOCS2B) (Molybdopterin-synthase large subunit) (MPT synthase large subunit)","MOCS2 MCBPE MOCO1","Homo sapiens (Human)",188,"TISSUE SPECIFICITY: Highest levels are found in heart and skeletal muscle. Lower levels are present in brain, kidney and pancreas. Very low levels are found in lung and peripheral blood leukocytes. {ECO:0000269|PubMed:10053003}.","",""
"68","P00389","lcl|NW_011934558.1_cds_XP_011427121.1_85",127,"NCPR_RABIT","reviewed","NADPH--cytochrome P450 reductase (CPR) (P450R) (EC 1.6.2.4)","POR","Oryctolagus cuniculus (Rabbit)",679,"","",""
"69","P00389","lcl|NW_011934558.1_cds_XP_011427038.1_84",127,"NCPR_RABIT","reviewed","NADPH--cytochrome P450 reductase (CPR) (P450R) (EC 1.6.2.4)","POR","Oryctolagus cuniculus (Rabbit)",679,"","",""
"70","P04175","lcl|NW_011934558.1_cds_XP_011427121.1_85",126,"NCPR_PIG","reviewed","NADPH--cytochrome P450 reductase (CPR) (P450R) (EC 1.6.2.4)","POR","Sus scrofa (Pig)",678,"","",""
"71","P04175","lcl|NW_011934558.1_cds_XP_011427038.1_84",126,"NCPR_PIG","reviewed","NADPH--cytochrome P450 reductase (CPR) (P450R) (EC 1.6.2.4)","POR","Sus scrofa (Pig)",678,"","",""
"72","P06867","lcl|NW_011934530.1_cds_XP_011443863.1_22",54,"PLMN_PIG","reviewed","Plasminogen (EC 3.4.21.7) [Cleaved into: Plasmin heavy chain A; Activation peptide; Plasmin heavy chain A, short form; Plasmin light chain B]","PLG","Sus scrofa (Pig)",809,"","",""
"73","P06867","lcl|NW_011934530.1_cds_XP_011443863.1_22",54,"PLMN_PIG","reviewed","Plasminogen (EC 3.4.21.7) [Cleaved into: Plasmin heavy chain A; Activation peptide; Plasmin heavy chain A, short form; Plasmin light chain B]","PLG","Sus scrofa (Pig)",809,"","",""
"74","P06867","lcl|NW_011934530.1_cds_XP_011443863.1_22",54,"PLMN_PIG","reviewed","Plasminogen (EC 3.4.21.7) [Cleaved into: Plasmin heavy chain A; Activation peptide; Plasmin heavy chain A, short form; Plasmin light chain B]","PLG","Sus scrofa (Pig)",809,"","",""
"75","P06867","lcl|NW_011934530.1_cds_XP_011443863.1_22",54,"PLMN_PIG","reviewed","Plasminogen (EC 3.4.21.7) [Cleaved into: Plasmin heavy chain A; Activation peptide; Plasmin heavy chain A, short form; Plasmin light chain B]","PLG","Sus scrofa (Pig)",809,"","",""
"76","P06867","lcl|NW_011934530.1_cds_XP_011443863.1_22",54,"PLMN_PIG","reviewed","Plasminogen (EC 3.4.21.7) [Cleaved into: Plasmin heavy chain A; Activation peptide; Plasmin heavy chain A, short form; Plasmin light chain B]","PLG","Sus scrofa (Pig)",809,"","",""
"77","P06868","lcl|NW_011934530.1_cds_XP_011443863.1_22",51,"PLMN_BOVIN","reviewed","Plasminogen (EC 3.4.21.7) [Cleaved into: Plasmin heavy chain A; Activation peptide; Plasmin heavy chain A, short form; Plasmin light chain B]","PLG","Bos taurus (Bovine)",812,"","",""
"78","P06868","lcl|NW_011934530.1_cds_XP_011443863.1_22",51,"PLMN_BOVIN","reviewed","Plasminogen (EC 3.4.21.7) [Cleaved into: Plasmin heavy chain A; Activation peptide; Plasmin heavy chain A, short form; Plasmin light chain B]","PLG","Bos taurus (Bovine)",812,"","",""
"79","P06868","lcl|NW_011934530.1_cds_XP_011443863.1_22",51,"PLMN_BOVIN","reviewed","Plasminogen (EC 3.4.21.7) [Cleaved into: Plasmin heavy chain A; Activation peptide; Plasmin heavy chain A, short form; Plasmin light chain B]","PLG","Bos taurus (Bovine)",812,"","",""
"80","P06868","lcl|NW_011934530.1_cds_XP_011443863.1_22",51,"PLMN_BOVIN","reviewed","Plasminogen (EC 3.4.21.7) [Cleaved into: Plasmin heavy chain A; Activation peptide; Plasmin heavy chain A, short form; Plasmin light chain B]","PLG","Bos taurus (Bovine)",812,"","",""
"81","P06868","lcl|NW_011934530.1_cds_XP_011443863.1_22",51,"PLMN_BOVIN","reviewed","Plasminogen (EC 3.4.21.7) [Cleaved into: Plasmin heavy chain A; Activation peptide; Plasmin heavy chain A, short form; Plasmin light chain B]","PLG","Bos taurus (Bovine)",812,"","",""
"82","P07926","lcl|NW_011934560.1_cds_XP_011429143.1_100",150,"AT5G2_BOVIN","reviewed","ATP synthase F(0) complex subunit C2, mitochondrial (ATP synthase lipid-binding protein) (ATP synthase membrane subunit c locus 2) (ATP synthase proteolipid P2) (ATPase protein 9) (ATPase subunit c)","ATP5MC2 ATP5G2","Bos taurus (Bovine)",143,"","",""
"83","P07926","lcl|NW_011934560.1_cds_XP_011429213.1_101",150,"AT5G2_BOVIN","reviewed","ATP synthase F(0) complex subunit C2, mitochondrial (ATP synthase lipid-binding protein) (ATP synthase membrane subunit c locus 2) (ATP synthase proteolipid P2) (ATPase protein 9) (ATPase subunit c)","ATP5MC2 ATP5G2","Bos taurus (Bovine)",143,"","",""
"84","P09527","lcl|NW_011934575.1_cds_XP_011433497.1_137",171,"RAB7A_RAT","reviewed","Ras-related protein Rab-7a (Ras-related protein BRL-RAS) (Ras-related protein p23)","Rab7a Rab7","Rattus norvegicus (Rat)",207,"TISSUE SPECIFICITY: Expressed in osteoclasts and in neurons. {ECO:0000269|PubMed:16040606, ECO:0000269|PubMed:16306406}.","",""
"85","P13642","lcl|NW_011934528.1_cds_XP_019926840.1_21",48,"SYSC_RABIT","reviewed","Serine--tRNA ligase, cytoplasmic (EC 6.1.1.11) (62 kDa RNA-binding protein) (Seryl-tRNA synthetase) (SerRS) (Seryl-tRNA(Ser/Sec) synthetase)","SARS1 SARS SERS","Oryctolagus cuniculus (Rabbit)",514,"","",""
"86","P16273","lcl|NW_011934605.1_cds_XP_011450104.2_276",98,"PRPX_HORVU","reviewed","Pathogen-related protein","","Hordeum vulgare (Barley)",235,"","INDUCTION: By fungus Bipolaris sorokiniana infection.",""
"87","P16435","lcl|NW_011934558.1_cds_XP_011427038.1_84",124,"NCPR_HUMAN","reviewed","NADPH--cytochrome P450 reductase (CPR) (P450R) (EC 1.6.2.4)","POR CYPOR","Homo sapiens (Human)",677,"","",""
"88","P16435","lcl|NW_011934558.1_cds_XP_011427121.1_85",124,"NCPR_HUMAN","reviewed","NADPH--cytochrome P450 reductase (CPR) (P450R) (EC 1.6.2.4)","POR CYPOR","Homo sapiens (Human)",677,"","",""
"89","P20918","lcl|NW_011934530.1_cds_XP_011443863.1_22",55,"PLMN_MOUSE","reviewed","Plasminogen (EC 3.4.21.7) [Cleaved into: Plasmin heavy chain A; Activation peptide; Angiostatin; Plasmin heavy chain A, short form; Plasmin light chain B]","Plg","Mus musculus (Mouse)",812,"","",""
"90","P20918","lcl|NW_011934530.1_cds_XP_011443863.1_22",55,"PLMN_MOUSE","reviewed","Plasminogen (EC 3.4.21.7) [Cleaved into: Plasmin heavy chain A; Activation peptide; Angiostatin; Plasmin heavy chain A, short form; Plasmin light chain B]","Plg","Mus musculus (Mouse)",812,"","",""
"91","P20918","lcl|NW_011934530.1_cds_XP_011443863.1_22",55,"PLMN_MOUSE","reviewed","Plasminogen (EC 3.4.21.7) [Cleaved into: Plasmin heavy chain A; Activation peptide; Angiostatin; Plasmin heavy chain A, short form; Plasmin light chain B]","Plg","Mus musculus (Mouse)",812,"","",""
"92","P20918","lcl|NW_011934530.1_cds_XP_011443863.1_22",55,"PLMN_MOUSE","reviewed","Plasminogen (EC 3.4.21.7) [Cleaved into: Plasmin heavy chain A; Activation peptide; Angiostatin; Plasmin heavy chain A, short form; Plasmin light chain B]","Plg","Mus musculus (Mouse)",812,"","",""
"93","P22031","lcl|NW_011934530.1_cds_XP_011441541.1_23",56,"LEG_HELCR","reviewed","D-galactoside-specific lectin (Sea urchin egg lectin) (SUEL)","","Heliocidaris crassispina (Sea urchin) (Anthocidaris crassispina)",105,"","",""
"94","P22031","lcl|NW_011934530.1_cds_XP_011440784.1_24",56,"LEG_HELCR","reviewed","D-galactoside-specific lectin (Sea urchin egg lectin) (SUEL)","","Heliocidaris crassispina (Sea urchin) (Anthocidaris crassispina)",105,"","",""
"95","P22059","lcl|NW_011934591.1_cds_XP_011442434.1_208",78,"OSBP1_HUMAN","reviewed","Oxysterol-binding protein 1","OSBP OSBP1","Homo sapiens (Human)",807,"TISSUE SPECIFICITY: Widely expressed. {ECO:0000269|PubMed:11278871}.","",""
"96","P22059","lcl|NW_011934591.1_cds_XP_011442354.1_209",78,"OSBP1_HUMAN","reviewed","Oxysterol-binding protein 1","OSBP OSBP1","Homo sapiens (Human)",807,"TISSUE SPECIFICITY: Widely expressed. {ECO:0000269|PubMed:11278871}.","",""
"97","P22105","lcl|NW_011934559.1_cds_XP_019923135.1_93",139,"TENX_HUMAN","reviewed","Tenascin-X (TN-X) (Hexabrachion-like protein)","TNXB HXBL TNX TNXB1 TNXB2 XB","Homo sapiens (Human)",4244,"TISSUE SPECIFICITY: Highly expressed in fetal adrenal, in fetal testis, fetal smooth, striated and cardiac muscle. Isoform XB-short is only expressed in the adrenal gland.","","DEVELOPMENTAL STAGE: Expression levels are lower in adults than in children. {ECO:0000269|PubMed:17263730}."
"98","P22105","lcl|NW_011934559.1_cds_XP_019923135.1_93",139,"TENX_HUMAN","reviewed","Tenascin-X (TN-X) (Hexabrachion-like protein)","TNXB HXBL TNX TNXB1 TNXB2 XB","Homo sapiens (Human)",4244,"TISSUE SPECIFICITY: Highly expressed in fetal adrenal, in fetal testis, fetal smooth, striated and cardiac muscle. Isoform XB-short is only expressed in the adrenal gland.","","DEVELOPMENTAL STAGE: Expression levels are lower in adults than in children. {ECO:0000269|PubMed:17263730}."
"99","P22105","lcl|NW_011934559.1_cds_XP_019923135.1_93",139,"TENX_HUMAN","reviewed","Tenascin-X (TN-X) (Hexabrachion-like protein)","TNXB HXBL TNX TNXB1 TNXB2 XB","Homo sapiens (Human)",4244,"TISSUE SPECIFICITY: Highly expressed in fetal adrenal, in fetal testis, fetal smooth, striated and cardiac muscle. Isoform XB-short is only expressed in the adrenal gland.","","DEVELOPMENTAL STAGE: Expression levels are lower in adults than in children. {ECO:0000269|PubMed:17263730}."
"100","P22105","lcl|NW_011934559.1_cds_XP_019923135.1_93",139,"TENX_HUMAN","reviewed","Tenascin-X (TN-X) (Hexabrachion-like protein)","TNXB HXBL TNX TNXB1 TNXB2 XB","Homo sapiens (Human)",4244,"TISSUE SPECIFICITY: Highly expressed in fetal adrenal, in fetal testis, fetal smooth, striated and cardiac muscle. Isoform XB-short is only expressed in the adrenal gland.","","DEVELOPMENTAL STAGE: Expression levels are lower in adults than in children. {ECO:0000269|PubMed:17263730}."
"101","P22105","lcl|NW_011934559.1_cds_XP_019923135.1_93",139,"TENX_HUMAN","reviewed","Tenascin-X (TN-X) (Hexabrachion-like protein)","TNXB HXBL TNX TNXB1 TNXB2 XB","Homo sapiens (Human)",4244,"TISSUE SPECIFICITY: Highly expressed in fetal adrenal, in fetal testis, fetal smooth, striated and cardiac muscle. Isoform XB-short is only expressed in the adrenal gland.","","DEVELOPMENTAL STAGE: Expression levels are lower in adults than in children. {ECO:0000269|PubMed:17263730}."
"102","P22105","lcl|NW_011934559.1_cds_XP_019923135.1_93",139,"TENX_HUMAN","reviewed","Tenascin-X (TN-X) (Hexabrachion-like protein)","TNXB HXBL TNX TNXB1 TNXB2 XB","Homo sapiens (Human)",4244,"TISSUE SPECIFICITY: Highly expressed in fetal adrenal, in fetal testis, fetal smooth, striated and cardiac muscle. Isoform XB-short is only expressed in the adrenal gland.","","DEVELOPMENTAL STAGE: Expression levels are lower in adults than in children. {ECO:0000269|PubMed:17263730}."
"103","P22984","lcl|NW_011934512.1_cds_XP_011426108.1_6",11,"AMID_RHOER","reviewed","Amidase (EC 3.5.1.4)","amdA","Rhodococcus erythropolis (Arthrobacter picolinophilus)",521,"","",""
"104","P26636","lcl|NW_011934528.1_cds_XP_019926840.1_21",49,"SYSC_CRIGR","reviewed","Serine--tRNA ligase, cytoplasmic (EC 6.1.1.11) (Seryl-tRNA synthetase) (SerRS) (Seryl-tRNA(Ser/Sec) synthetase)","SARS1 SARS","Cricetulus griseus (Chinese hamster) (Cricetulus barabensis griseus)",512,"","",""
"105","P26638","lcl|NW_011934528.1_cds_XP_019926840.1_21",47,"SYSC_MOUSE","reviewed","Serine--tRNA ligase, cytoplasmic (EC 6.1.1.11) (Seryl-tRNA synthetase) (SerRS) (Seryl-tRNA(Ser/Sec) synthetase)","Sars1 Sars Sers","Mus musculus (Mouse)",512,"","",""
"106","P27046","lcl|NW_011934574.1_cds_XP_011433280.1_134",160,"MA2A1_MOUSE","reviewed","Alpha-mannosidase 2 (EC 3.2.1.114) (Golgi alpha-mannosidase II) (AMan II) (Man II) (Mannosidase alpha class 2A member 1) (Mannosyl-oligosaccharide 1,3-1,6-alpha-mannosidase)","Man2a1 Mana2","Mus musculus (Mouse)",1150,"TISSUE SPECIFICITY: All tissues, mostly in adrenal and thymus.","",""
"107","P27046","lcl|NW_011934574.1_cds_XP_011433046.1_131",160,"MA2A1_MOUSE","reviewed","Alpha-mannosidase 2 (EC 3.2.1.114) (Golgi alpha-mannosidase II) (AMan II) (Man II) (Mannosidase alpha class 2A member 1) (Mannosyl-oligosaccharide 1,3-1,6-alpha-mannosidase)","Man2a1 Mana2","Mus musculus (Mouse)",1150,"TISSUE SPECIFICITY: All tissues, mostly in adrenal and thymus.","",""
"108","P27046","lcl|NW_011934574.1_cds_XP_011433197.1_133",160,"MA2A1_MOUSE","reviewed","Alpha-mannosidase 2 (EC 3.2.1.114) (Golgi alpha-mannosidase II) (AMan II) (Man II) (Mannosidase alpha class 2A member 1) (Mannosyl-oligosaccharide 1,3-1,6-alpha-mannosidase)","Man2a1 Mana2","Mus musculus (Mouse)",1150,"TISSUE SPECIFICITY: All tissues, mostly in adrenal and thymus.","",""
"109","P27046","lcl|NW_011934574.1_cds_XP_011433124.1_132",160,"MA2A1_MOUSE","reviewed","Alpha-mannosidase 2 (EC 3.2.1.114) (Golgi alpha-mannosidase II) (AMan II) (Man II) (Mannosidase alpha class 2A member 1) (Mannosyl-oligosaccharide 1,3-1,6-alpha-mannosidase)","Man2a1 Mana2","Mus musculus (Mouse)",1150,"TISSUE SPECIFICITY: All tissues, mostly in adrenal and thymus.","",""
"110","P27465","lcl|NW_011934558.1_cds_XP_011427448.1_89",130,"PISD_CRIGR","reviewed","Phosphatidylserine decarboxylase proenzyme, mitochondrial (EC 4.1.1.65) [Cleaved into: Phosphatidylserine decarboxylase beta chain; Phosphatidylserine decarboxylase alpha chain]","Pisd PSSC","Cricetulus griseus (Chinese hamster) (Cricetulus barabensis griseus)",409,"","",""
